name,price,link,image,category
Nokia Noika105 Dual Sim Black 4MB, 1999.00,https://www.jumia.com.eg/customer/account/login/?tkWl=NO228MP347CCZNAFAMZ-211814629&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/4596031/1.jpg?5341,phones
"XIAOMI Redmi 15C - 6.9 "" 256GB/8GB Dual SIM 4G Mobile Phone - Midnight Black", 8199.00,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP36XT4XNAFAMZ-214936818&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/0536331/1.jpg?6418,phones
"Honor X6c Dual SIM 4G Smartphone – 128GB Storage, 6GB RAM – Moonlight White", 7299.00,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP2N7A1PNAFAMZ-214361972&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/9031331/1.jpg?8733,phones
"Girasole G30-2.4-inch Dual SIM Mobile Phone - Red, Earphone Free, 12 Months Warranty", 780.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GI737MP1WUPSRNAFAMZ-211050338&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/6470031/1.jpg?4092,phones
realme Note 60x - 6.74 Inch 128GB-4GB Dual SIM 4G Mobile Phone - Marble Black, 6990.00,https://www.jumia.com.eg/customer/account/login/?tkWl=RE540MP2CUUDVNAFAMZ-212037857&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/5268031/1.jpg?9066,phones
"Samsung Galaxy A07 - 6.7"" inch 256GB/8GB Dual SIM 4G Mobile Phone - Black", 10799.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP2BK8BVNAFAMZ-215496030&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/3520431/1.jpg?3676,phones
Samsung Galaxy A07 Dual SIM 4G 128GB/6GB Mobile Pone- Black, 7506.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP23VY3PNAFAMZ-215052268&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/4617331/1.jpg?3234,phones
realme Note 60x - 6.74 Inch 128GB-4GB Dual SIM 4G Mobile Phone - Wilderness Green, 6990.00,https://www.jumia.com.eg/customer/account/login/?tkWl=RE540MP29XTIRNAFAMZ-212038074&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/6268031/1.jpg?2484,phones
"Honor X6c Dual SIM 4G Smartphone – 256GB Storage, 6GB RAM – Ocean Cyan", 8199.00,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP2Z3Y59NAFAMZ-214361974&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/9031331/1.jpg?8314,phones
"Video Making For Live Broadcast Tripod Kit With Microphone, 3 Level Light, Remote Control", 3500.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810IP0W7EB0NAFAMZ-69643876&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/092844/1.jpg?2540,phones
"Honor X6c Dual SIM 4G Smartphone – 128GB Storage, 6GB RAM – Midnight Black", 7299.00,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP2BALY5NAFAMZ-214361970&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/9031331/2.jpg?8133,phones
Honor X5c Plus Dual SIM 4G 128GB/4GB - Ocean Cyan, 6999.00,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP2CA3HTNAFAMZ-215287202&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/5588331/1.jpg?4618,phones
XIAOMI REDMI Note 15  4G(8+256G) – forest green, 12490.00,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP2HHY2VNAFAMZ-215652587&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/3231431/1.jpg?2555,phones
Infinix GT 30 Pro 512/ 12GB Mobile Phone Dark Flare, 21319.00,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP1XQEVDNAFAMZ-215237801&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/1258331/1.jpg?8049,phones
Samsung Galaxy A36 Dual SIM 5G 256GB/8GB Mobile Phone - Awesome Black, 20350.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP39A65PNAFAMZ-212811627&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/9896131/1.jpg?2448,phones
Apple iPhone 17 Pro Max 256GB Cosmic Orange 5G (Nano SIM + eSIM) With FaceTime - Middle East Version, 99300.00,https://www.jumia.com.eg/customer/account/login/?tkWl=AP848MP26KIKRNAFAMZ-215869344&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/9672431/1.jpg?7647,phones
"Samsung Galaxy A17 - 6.7"" 256GB/8GB Dual SIM 4G Mobile Phone - Light Blue", 11939.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP1O3RMLNAFAMZ-215069594&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/9527331/1.jpg?5837,phones
XIAOMI POCO C85 Dual SIM 256GB/8GB Mobile phone - Black, 7722.00,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP29DGU3NAFAMZ-215870648&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/6772431/1.jpg?5982,phones
Honor X5c Plus Dual SIM 4G 128GB/4GB - Midnight Black, 6999.00,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP26BRG1NAFAMZ-215287201&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/5588331/1.jpg?4225,phones
Ldnio CAR CHARGER USB AND TYP-C (C103)+CABLE TYP-C, 500.00,https://www.jumia.com.eg/customer/account/login/?tkWl=LD168CA34BAMWNAFAMZ-210746596&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/6439921/1.jpg?1405,phones
Samsung Galaxy A07 Dual SIM 4G 64GB/4GB - Black, 6455.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP2QZ2MLNAFAMZ-215144854&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/2387331/1.jpg?3732,phones
Ldnio CAR CHARGER USB AND TYP-C (C103)+CABLE LIGHTNING, 500.00,https://www.jumia.com.eg/customer/account/login/?tkWl=LD168CA1NZAK8NAFAMZ-210746608&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/7439921/1.jpg?1765,phones
VABi VABICAR CHARGER FAST MICRO (C4), 240.00,https://www.jumia.com.eg/customer/account/login/?tkWl=VA487CA33SH5PNAFAMZ-195729000&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/7659811/1.jpg?8265,phones
XIAOMI Redmi A5 4G Dual SIM Midnight Black 4GB RAM 64GB - Middle east Version, 5994.00,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP1V5ZSDNAFAMZ-215357744&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/8139331/1.jpg?8307,phones
"XIAOMI Redmi A5 Dual SIM, 128GB, 4GB RAM, 4G LTE - Midnight Black", 6479.00,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP1WJNR1NAFAMZ-214342971&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/1311331/1.jpg?4903,phones
"Samsung Galaxy A07 Dual SIM, 128GB, 4GB RAM, 4G LTE - Black", 7039.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP20PH1DNAFAMZ-215165113&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/1208331/1.jpg?6126,phones
Samsung Galaxy A05s - 6.5-inch 4GB/128GB Dual Sim 4G Mobile Phone - Black, 7029.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP2VOP0JNAFAMZ-185963349&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/1526111/1.jpg?5684,phones
"XIAOMI Redmi 15C - 6.9 "" 256GB/8GB Dual SIM 4G Mobile Phone - Moonlight Blue", 8199.00,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP1PY8APNAFAMZ-214936819&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/0536331/1.jpg?6509,phones
OPPO A6x - 6.7-Inch 64GB/4GB Dual SIM 4G Mobile Phone - Plum Purple, 7295.00,https://www.jumia.com.eg/customer/account/login/?tkWl=OP872MP2VLX6ZNAFAMZ-215795073&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/0232431/1.jpg?6381,phones
"Honor X9D Dual Sim 5G (256GB+12GB ),Reddish Brown", 25430.00,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP2AP7QDNAFAMZ-215372830&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/9049331/1.jpg?9289,phones
"XIAOMI Redmi Note 15 Pro 5G ,Dual SIM,12 GB 256 GB, black", 21490.00,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP2YPDGNNAFAMZ-215652579&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/2231431/1.jpg?0350,phones
"Samsung Galaxy A07 ,4G ,8GB RAM , 256GB ,Dual-SIM Light Violet", 9990.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP20W9VJNAFAMZ-215721124&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/4381431/1.jpg?5479,phones
Nokia Noki a Noki a 105 Dual SIM Mobile Phone – Black – Long-Lasting Battery & Reliable Connectivity, 549.00,https://www.jumia.com.eg/customer/account/login/?tkWl=NO228MP236KODNAFAMZ-215429481&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/2779331/1.jpg?0265,phones
Honor X9D Dual Sim 5G 256GB/12GB RAM Mobile Phone – Forest Green, 25430.00,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP2SK7VPNAFAMZ-215372833&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/9049331/1.jpg?9324,phones
Samsung Galaxy A36 Dual SIM 5G 128GB/8GB Mobile Phone - Awesome Black, 18187.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP29K5V1NAFAMZ-212811621&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/9896131/1.jpg?2360,phones
OPPO A6 -6.7-Inch 128GB/4GB Dual SIM 4G Mobile Phone - Aurora Gold, 9399.00,https://www.jumia.com.eg/customer/account/login/?tkWl=OP872MP1QJ0GBNAFAMZ-215795076&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/0232431/1.jpg?5745,phones
XIAOMI Redmi 15 4G Dual SIM 128GB/6GB Mobile phone - Titan Gray, 8899.00,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP1OO5I1NAFAMZ-215203197&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/9038331/1.jpg?9409,phones
"Magnetic car smartphone holder, suitable for dashboard and tabletop, foldable, with a hollow adhesive base and super strong magnet.", 185.00,https://www.jumia.com.eg/generic-magnetic-car-smartphone-holder-suitable-for-dashboard-and-tabletop-foldable-with-a-hollow-adhesive-base-and-super-strong-magnet.-134170372.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/3071431/1.jpg?1342,phones
Samsung Galaxy A26 Dual SIM 5G 256GB/8GB Mobile Phone - Black, 17099.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP2SLJHLNAFAMZ-214983441&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/9666331/1.jpg?3796,phones
Samsung Galaxy A56 – 12GB RAM – 256GB – 5G – Dual SIM – Android Mobile Phone – Awesome Graphite, 27990.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP39LCK3NAFAMZ-213297726&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/5111231/2.jpg?7702,phones
"XIAOMI Redmi Note 15 ,5G ,Dual SIM,8 GB 256 GB, black", 15699.00,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP3AM1K7NAFAMZ-215652581&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/2231431/1.jpg?0301,phones
Honor 400 Pro Dual SIM 5G 512GB/12GB - Luanr Grey, 38399.00,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP2KZ4BVNAFAMZ-215801726&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/1632431/1.jpg?8620,phones
Honor X9D Dual Sim 5G 256GB/12GB RAM Mobile Phone - Midnight Black, 25430.00,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP2MLVTXNAFAMZ-215372832&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/9049331/1.jpg?9313,phones
"Samsung Galaxy A17 Dual SIM, 128GB-6GB RAM, 4G - Black", 9250.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP22D5FBNAFAMZ-215678745&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/9051431/1.jpg?8796,phones
OPPO A6 -6.7-Inch 128GB/4GB Dual SIM 4G Mobile Phone - Sapphire Blue, 9399.00,https://www.jumia.com.eg/customer/account/login/?tkWl=OP872MP1WHCI3NAFAMZ-215795077&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/0232431/1.jpg?5751,phones
XIAOMI Redmi 15 4G Dual SIM 256GB/8GB Mobile phone - Titan Gray, 9989.00,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP35NQC9NAFAMZ-215203196&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/9038331/1.jpg?9358,phones
"Samsung Galaxy A17 - 6.7"" 256GB/8GB Dual SIM 4G Mobile Phone - Gray", 11999.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP20LVBXNAFAMZ-215069606&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/9527331/1.jpg?6107,phones
"Samsung Galaxy A17 - 6.7"" 128GB/6GB Dual SIM 4G Mobile Phone - Gray", 9549.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP2T4J7HNAFAMZ-215069590&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/8527331/1.jpg?5935,phones
"Samsung Galaxy A17 - 6.7"" 128GB/6GB Dual SIM 4G Mobile Phone - Light Blue", 10149.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP24PRELNAFAMZ-215069576&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/8527331/1.jpg?9746,phones
Samsung Galaxy A07 Dual SIM 4G 128GB/4GB - Black, 7349.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP342LXPNAFAMZ-215144876&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/2387331/1.jpg?3732,phones
"Samsung Galaxy A17, 256GB-8GB RAM, 4G LTE, Dual SIM - Gray", 11550.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP3235PZNAFAMZ-215678751&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/9051431/1.jpg?8799,phones
"Samsung  Galaxy A17 Dual SIM, 256GB- 8GB RAM, 4G LTE - Black..", 11550.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP1VEXSBNAFAMZ-215768618&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/2312431/1.jpg?9016,phones
"XIAOMI  Poco C85 Dual Sim – 256GB, 8GB Ram, 4G - BLACK", 7620.00,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP29H7PNNAFAMZ-215496706&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/8520431/1.jpg?2110,phones
Samsung Galaxy A17 Dual SIM 4G 256GB/8GB -Gray, 11899.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP35QI6ZNAFAMZ-215798131&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/0332431/1.jpg?3019,phones
"Honor X6c Dual SIM, 256GB, 6GB RAM, 4G LTE - Ocean Cyan", 8029.00,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP2VTLNHNAFAMZ-214765041&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/3815331/1.jpg?7625,phones
"Bed Sheet Holders 4 Pack, White Plastic, Easy to Install, Fits All Mattress Sizes, Sheet Fasteners Clips", 175.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD1VLU05NAFAMZ-215349827&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/5529331/1.jpg?8107,phones
Honor X6c Dual SIM 4G 128GB/6GB - Moonlight White, 7199.00,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP1V6G8BNAFAMZ-215829823&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/8352431/1.jpg?5702,phones
"Samsung Galaxy A17 Dual SIM, 128GB, 6GB RAM, 4G - Black", 9489.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP2F0TI9NAFAMZ-215228771&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/1648331/1.jpg?0347,phones
"Infinix Smart 10 Dual SIM, 128GB, 4GB RAM, 4G LTE - Titanium Silver", 5909.00,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP2J6F8DNAFAMZ-215090729&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/1447331/1.jpg?4359,phones
"Honor X6c Dual SIM, 256GB, 6GB RAM, 4G LTE - Moonlight White", 8029.00,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP221XELNAFAMZ-214765030&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/3815331/1.jpg?7503,phones
"Honor X6c Dual SIM, 128GB, 6GB RAM, 4G LTE - Moonlight White", 7249.00,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP267YN1NAFAMZ-214764996&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/3815331/1.jpg?7085,phones
Redmi 15C Dual SIM 4G 256GB/8GB - Midnight Black, 8150.00,https://www.jumia.com.eg/customer/account/login/?tkWl=RE538MP215BHRNAFAMZ-215620451&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/8601431/1.jpg?4359,phones
OPPO A6 Pro Dual SIM 4G 256GB/8GB - Stellar Blue, 15440.00,https://www.jumia.com.eg/customer/account/login/?tkWl=OP872MP2K305DNAFAMZ-215229278&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/6648331/1.jpg?3766,phones
Samsung Galaxy A07 Dual SIM 4G 128GB/6GB Mobile Phone - Green, 7650.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP2PWZHHNAFAMZ-215052242&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/4617331/1.jpg?7675,phones
"OPPO Reno14 F Dual SIM, 256GB, 8GB RAM, 5G - Luminous Green", 19089.00,https://www.jumia.com.eg/customer/account/login/?tkWl=OP872MP2SU8AZNAFAMZ-215498712&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/3720431/1.jpg?5520,phones
Samsung Galaxy A17 Dual SIM 4G 256GB/8GB - Light Blue, 11999.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP1TIE6ZNAFAMZ-215798113&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/0332431/1.jpg?3007,phones
Honor X7d Dual SIM 4G 256GB/8GB - Meteor Silver, 12660.00,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP2SKUVHNAFAMZ-215090303&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/9347331/1.jpg?1088,phones
"XIAOMI Redmi Note 15 ,Dual SIM 5G ,8 GB 256 GB, Mist Purple", 15699.00,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP1NQ9TZNAFAMZ-215652582&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/3231431/2.jpg?5770,phones
"Infinix Smart 10 Dual SIM, 128GB, 4GB RAM, 4G LTE - Iris Blue", 5909.00,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP1XSYM5NAFAMZ-215091291&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/2447331/1.jpg?6894,phones
Apple iPhone 17 Pro Max 256GB Cosmic Orange, 111500.00,https://www.jumia.com.eg/apple-iphone-17-pro-max-256gb-cosmic-orange-134257833.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/8752431/1.jpg?9990,phones
Infinix Smart 10 Dual SIM 4G 64GB/3GB - Twilight Silver, 5126.00,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP1PG0NXNAFAMZ-215356068&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/2039331/1.jpg?3750,phones
"XIAOMI Redmi A5 Dual SIM, 128GB, 4GB RAM, 4G LTE - Ocean Blue", 6479.00,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP2OQXQRNAFAMZ-214212171&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/4999231/1.jpg?1936,phones
"Nokia  5310 TA-1212 Dual SIM Mobile Phone, 2.4-inch Screen, 16MB Storage, 8MB RAM, 4G LTE - Black and Red", 1500.00,https://www.jumia.com.eg/customer/account/login/?tkWl=NO228MP1WYJENNAFAMZ-215971096&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/8253431/1.jpg?6059,phones
Apple iPhone 15 128GB Black Tax Paid Warranty 2 Years, 52900.00,https://www.jumia.com.eg/customer/account/login/?tkWl=AP848MP2V9I71NAFAMZ-215360960&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/4439331/1.jpg?1663,phones
XIAOMI Redmi Note 14 - Dual SIM 4G 256GB/8GB Mobile Phone - Midnight Black, 11549.00,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP2SRWSBNAFAMZ-212003096&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/2638031/1.jpg?8344,phones
Samsung Galaxy M55 5G Android Dual SIM 8GB RAM 256GB Storage Black 1 Year Warranty/Local Version, 14999.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP39GN75NAFAMZ-214910924&return=%2Fcatalog%2F%3Fq%3Dphones%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/2916331/1.jpg?2784,phones
